,Sample,Chrom,Start,End,Recovery
607,homo14,A01,14000000,15000000,0.925
608,homo15,A01,14000000,15000000,0.725
609,homo16,A01,14000000,15000000,0.625
610,homo17,A01,14000000,15000000,0.8
611,homo18,A01,14000000,15000000,0.95
612,homo19,A01,14000000,15000000,1.0
613,homo20,A01,14000000,15000000,1.0
614,homo21,A01,14000000,15000000,0.95
615,homo22,A01,14000000,15000000,1.0
616,homo1,A01,14500000,15500000,1.0
617,homo2,A01,14500000,15500000,1.0
618,homo3,A01,14500000,15500000,1.0
619,homo4,A01,14500000,15500000,1.0
620,homo5,A01,14500000,15500000,1.0
621,homo6,A01,14500000,15500000,1.0
622,homo7,A01,14500000,15500000,1.0
623,homo8,A01,14500000,15500000,1.0
624,homo9,A01,14500000,15500000,1.0
625,homo10,A01,14500000,15500000,1.0
626,homo11,A01,14500000,15500000,1.0
627,homo12,A01,14500000,15500000,1.0
628,homo13,A01,14500000,15500000,1.0
629,homo14,A01,14500000,15500000,1.0
630,homo15,A01,14500000,15500000,1.0
631,homo16,A01,14500000,15500000,0.5
632,homo17,A01,14500000,15500000,1.0
633,homo18,A01,14500000,15500000,1.0
634,homo19,A01,14500000,15500000,1.0
635,homo20,A01,14500000,15500000,1.0
636,homo21,A01,14500000,15500000,1.0
637,homo22,A01,14500000,15500000,1.0
638,homo1,A01,15000000,16000000,1.0
639,homo2,A01,15000000,16000000,1.0
640,homo3,A01,15000000,16000000,1.0
641,homo4,A01,15000000,16000000,1.0
642,homo5,A01,15000000,16000000,1.0
643,homo6,A01,15000000,16000000,1.0
644,homo7,A01,15000000,16000000,1.0
645,homo8,A01,15000000,16000000,1.0
646,homo9,A01,15000000,16000000,1.0
647,homo10,A01,15000000,16000000,1.0
648,homo11,A01,15000000,16000000,1.0
649,homo12,A01,15000000,16000000,1.0
650,homo13,A01,15000000,16000000,1.0
651,homo14,A01,15000000,16000000,1.0
652,homo15,A01,15000000,16000000,1.0
653,homo16,A01,15000000,16000000,0.52
654,homo17,A01,15000000,16000000,1.0
655,homo18,A01,15000000,16000000,0.98
656,homo19,A01,15000000,16000000,1.0
657,homo20,A01,15000000,16000000,0.98
658,homo21,A01,15000000,16000000,1.0
659,homo22,A01,15000000,16000000,1.0
660,homo1,A01,15500000,16500000,1.0
661,homo2,A01,15500000,16500000,1.0
662,homo3,A01,15500000,16500000,1.0
663,homo4,A01,15500000,16500000,1.0
664,homo5,A01,15500000,16500000,1.0
665,homo6,A01,15500000,16500000,1.0
666,homo7,A01,15500000,16500000,1.0
667,homo8,A01,15500000,16500000,1.0
668,homo9,A01,15500000,16500000,1.0
669,homo10,A01,15500000,16500000,1.0
670,homo11,A01,15500000,16500000,1.0
671,homo12,A01,15500000,16500000,1.0
672,homo13,A01,15500000,16500000,1.0
673,homo14,A01,15500000,16500000,0.9642857142857143
674,homo15,A01,15500000,16500000,1.0
675,homo16,A01,15500000,16500000,0.5535714285714286
676,homo17,A01,15500000,16500000,1.0
677,homo18,A01,15500000,16500000,0.9821428571428571
678,homo19,A01,15500000,16500000,0.9642857142857143
679,homo20,A01,15500000,16500000,0.9642857142857143
680,homo21,A01,15500000,16500000,1.0
681,homo22,A01,15500000,16500000,1.0
682,homo1,A01,16000000,17000000,0.9897959183673469
683,homo2,A01,16000000,17000000,0.9795918367346939
684,homo3,A01,16000000,17000000,1.0
685,homo4,A01,16000000,17000000,0.9897959183673469
686,homo5,A01,16000000,17000000,1.0
687,homo6,A01,16000000,17000000,1.0
688,homo7,A01,16000000,17000000,1.0
689,homo8,A01,16000000,17000000,1.0
690,homo9,A01,16000000,17000000,0.9795918367346939
691,homo10,A01,16000000,17000000,0.9897959183673469
692,homo11,A01,16000000,17000000,0.9897959183673469
693,homo12,A01,16000000,17000000,0.9897959183673469
694,homo13,A01,16000000,17000000,0.9795918367346939
695,homo14,A01,16000000,17000000,0.9693877551020408
696,homo15,A01,16000000,17000000,0.5
697,homo16,A01,16000000,17000000,0.3673469387755102
698,homo17,A01,16000000,17000000,0.5102040816326531
699,homo18,A01,16000000,17000000,0.9897959183673469
700,homo19,A01,16000000,17000000,0.9795918367346939
701,homo20,A01,16000000,17000000,0.9795918367346939
702,homo21,A01,16000000,17000000,0.9897959183673469
703,homo22,A01,16000000,17000000,0.9897959183673469
704,homo1,A01,16500000,17500000,0.9903846153846154
705,homo2,A01,16500000,17500000,0.9807692307692307
706,homo3,A01,16500000,17500000,1.0
707,homo4,A01,16500000,17500000,0.9903846153846154
708,homo5,A01,16500000,17500000,1.0
709,homo6,A01,16500000,17500000,1.0
710,homo7,A01,16500000,17500000,1.0
711,homo8,A01,16500000,17500000,1.0
712,homo9,A01,16500000,17500000,0.9807692307692307
713,homo10,A01,16500000,17500000,0.9903846153846154
714,homo11,A01,16500000,17500000,0.9903846153846154
715,homo12,A01,16500000,17500000,0.9903846153846154
716,homo13,A01,16500000,17500000,0.9807692307692307
717,homo14,A01,16500000,17500000,0.9903846153846154
718,homo15,A01,16500000,17500000,0.49038461538461536
719,homo16,A01,16500000,17500000,0.3557692307692308
720,homo17,A01,16500000,17500000,0.5
721,homo18,A01,16500000,17500000,0.9903846153846154
722,homo19,A01,16500000,17500000,1.0
723,homo20,A01,16500000,17500000,0.9903846153846154
724,homo21,A01,16500000,17500000,0.9903846153846154
725,homo22,A01,16500000,17500000,0.9903846153846154
726,homo1,A01,17000000,18000000,1.0
727,homo2,A01,17000000,18000000,1.0
728,homo3,A01,17000000,18000000,1.0
729,homo4,A01,17000000,18000000,1.0
730,homo5,A01,17000000,18000000,1.0
731,homo6,A01,17000000,18000000,1.0
732,homo7,A01,17000000,18000000,1.0
733,homo8,A01,17000000,18000000,1.0
734,homo9,A01,17000000,18000000,1.0
735,homo10,A01,17000000,18000000,1.0
736,homo11,A01,17000000,18000000,1.0
737,homo12,A01,17000000,18000000,1.0
738,homo13,A01,17000000,18000000,1.0
739,homo14,A01,17000000,18000000,1.0
740,homo15,A01,17000000,18000000,0.6785714285714286
741,homo16,A01,17000000,18000000,0.5
742,homo17,A01,17000000,18000000,0.6785714285714286
743,homo18,A01,17000000,18000000,1.0
744,homo19,A01,17000000,18000000,1.0
745,homo20,A01,17000000,18000000,1.0
746,homo21,A01,17000000,18000000,1.0
747,homo22,A01,17000000,18000000,1.0
748,homo1,A01,17500000,18500000,0.8333333333333334
749,homo2,A01,17500000,18500000,0.8333333333333334
750,homo3,A01,17500000,18500000,0.8888888888888888
751,homo4,A01,17500000,18500000,0.7777777777777778
752,homo5,A01,17500000,18500000,0.8333333333333334
753,homo6,A01,17500000,18500000,0.7222222222222222
754,homo7,A01,17500000,18500000,0.7777777777777778
755,homo8,A01,17500000,18500000,0.8333333333333334
756,homo9,A01,17500000,18500000,0.8333333333333334
757,homo10,A01,17500000,18500000,0.8333333333333334
758,homo11,A01,17500000,18500000,0.7777777777777778
759,homo12,A01,17500000,18500000,0.8333333333333334
760,homo13,A01,17500000,18500000,0.8333333333333334
761,homo14,A01,17500000,18500000,0.8333333333333334
762,homo15,A01,17500000,18500000,0.6666666666666666
763,homo16,A01,17500000,18500000,0.6666666666666666
764,homo17,A01,17500000,18500000,0.5555555555555556
765,homo18,A01,17500000,18500000,0.8333333333333334
766,homo19,A01,17500000,18500000,0.8333333333333334
767,homo20,A01,17500000,18500000,0.7222222222222222
768,homo21,A01,17500000,18500000,0.8333333333333334
769,homo22,A01,17500000,18500000,0.8333333333333334
770,homo1,A01,18000000,19000000,0.9285714285714286
771,homo2,A01,18000000,19000000,0.8809523809523809
772,homo3,A01,18000000,19000000,0.9285714285714286
773,homo4,A01,18000000,19000000,0.8571428571428571
774,homo5,A01,18000000,19000000,0.9285714285714286
775,homo6,A01,18000000,19000000,0.8333333333333334
776,homo7,A01,18000000,19000000,0.8809523809523809
777,homo8,A01,18000000,19000000,0.8809523809523809
778,homo9,A01,18000000,19000000,0.9047619047619048
779,homo10,A01,18000000,19000000,0.9047619047619048
780,homo11,A01,18000000,19000000,0.8809523809523809
781,homo12,A01,18000000,19000000,0.9047619047619048
782,homo13,A01,18000000,19000000,0.8809523809523809
783,homo14,A01,18000000,19000000,0.9285714285714286
784,homo15,A01,18000000,19000000,0.2619047619047619
785,homo16,A01,18000000,19000000,0.23809523809523808
786,homo17,A01,18000000,19000000,0.21428571428571427
787,homo18,A01,18000000,19000000,0.9285714285714286
788,homo19,A01,18000000,19000000,0.9285714285714286
789,homo20,A01,18000000,19000000,0.8809523809523809
790,homo21,A01,18000000,19000000,0.9285714285714286
791,homo22,A01,18000000,19000000,0.9285714285714286
792,homo1,A01,18500000,19500000,1.0
793,homo2,A01,18500000,19500000,0.9705882352941176
794,homo3,A01,18500000,19500000,0.9852941176470589
795,homo4,A01,18500000,19500000,0.9705882352941176
796,homo5,A01,18500000,19500000,1.0
797,homo6,A01,18500000,19500000,0.9705882352941176
798,homo7,A01,18500000,19500000,0.9852941176470589
799,homo8,A01,18500000,19500000,0.9705882352941176
800,homo9,A01,18500000,19500000,0.9852941176470589
801,homo10,A01,18500000,19500000,0.9852941176470589
802,homo11,A01,18500000,19500000,0.9852941176470589
803,homo12,A01,18500000,19500000,0.9852941176470589
804,homo13,A01,18500000,19500000,0.9705882352941176
805,homo14,A01,18500000,19500000,1.0
806,homo15,A01,18500000,19500000,0.25
807,homo16,A01,18500000,19500000,0.4117647058823529
808,homo17,A01,18500000,19500000,0.25
809,homo18,A01,18500000,19500000,1.0
810,homo19,A01,18500000,19500000,1.0
811,homo20,A01,18500000,19500000,1.0
812,homo21,A01,18500000,19500000,1.0
813,homo22,A01,18500000,19500000,1.0
814,homo1,A01,19000000,20000000,1.0
815,homo2,A01,19000000,20000000,1.0
816,homo3,A01,19000000,20000000,1.0
817,homo4,A01,19000000,20000000,1.0
818,homo5,A01,19000000,20000000,1.0
819,homo6,A01,19000000,20000000,1.0
820,homo7,A01,19000000,20000000,1.0
821,homo8,A01,19000000,20000000,1.0
822,homo9,A01,19000000,20000000,1.0
823,homo10,A01,19000000,20000000,1.0
824,homo11,A01,19000000,20000000,1.0
825,homo12,A01,19000000,20000000,1.0
826,homo13,A01,19000000,20000000,1.0
827,homo14,A01,19000000,20000000,1.0
828,homo15,A01,19000000,20000000,0.35185185185185186
829,homo16,A01,19000000,20000000,0.5555555555555556
830,homo17,A01,19000000,20000000,0.35185185185185186
831,homo18,A01,19000000,20000000,1.0
832,homo19,A01,19000000,20000000,1.0
833,homo20,A01,19000000,20000000,1.0
834,homo21,A01,19000000,20000000,0.9629629629629629
835,homo22,A01,19000000,20000000,1.0
836,homo1,A01,19500000,20500000,1.0
837,homo2,A01,19500000,20500000,1.0
838,homo3,A01,19500000,20500000,1.0
839,homo4,A01,19500000,20500000,1.0
840,homo5,A01,19500000,20500000,1.0
841,homo6,A01,19500000,20500000,1.0
842,homo7,A01,19500000,20500000,1.0
843,homo8,A01,19500000,20500000,0.9864864864864865
844,homo9,A01,19500000,20500000,1.0
845,homo10,A01,19500000,20500000,1.0
846,homo11,A01,19500000,20500000,1.0
847,homo12,A01,19500000,20500000,1.0
848,homo13,A01,19500000,20500000,1.0
849,homo14,A01,19500000,20500000,1.0
850,homo15,A01,19500000,20500000,0.05405405405405406
851,homo16,A01,19500000,20500000,0.05405405405405406
852,homo17,A01,19500000,20500000,0.05405405405405406
853,homo18,A01,19500000,20500000,0.9864864864864865
854,homo19,A01,19500000,20500000,1.0
855,homo20,A01,19500000,20500000,0.9864864864864865
856,homo21,A01,19500000,20500000,0.972972972972973
857,homo22,A01,19500000,20500000,1.0
858,homo1,A01,20000000,21000000,1.0
859,homo2,A01,20000000,21000000,1.0
860,homo3,A01,20000000,21000000,1.0
861,homo4,A01,20000000,21000000,1.0
862,homo5,A01,20000000,21000000,1.0
863,homo6,A01,20000000,21000000,1.0
864,homo7,A01,20000000,21000000,1.0
865,homo8,A01,20000000,21000000,0.9861111111111112
866,homo9,A01,20000000,21000000,1.0
867,homo10,A01,20000000,21000000,1.0
868,homo11,A01,20000000,21000000,1.0
869,homo12,A01,20000000,21000000,1.0
870,homo13,A01,20000000,21000000,1.0
871,homo14,A01,20000000,21000000,1.0
872,homo15,A01,20000000,21000000,0.027777777777777776
873,homo16,A01,20000000,21000000,0.027777777777777776
874,homo17,A01,20000000,21000000,0.027777777777777776
875,homo18,A01,20000000,21000000,0.9861111111111112
876,homo19,A01,20000000,21000000,1.0
877,homo20,A01,20000000,21000000,0.9861111111111112
878,homo21,A01,20000000,21000000,1.0
879,homo22,A01,20000000,21000000,1.0
880,homo1,A01,20500000,21500000,0.9791666666666666
881,homo2,A01,20500000,21500000,1.0
882,homo3,A01,20500000,21500000,1.0
883,homo4,A01,20500000,21500000,1.0
884,homo5,A01,20500000,21500000,1.0
885,homo6,A01,20500000,21500000,1.0
886,homo7,A01,20500000,21500000,1.0
887,homo8,A01,20500000,21500000,1.0
888,homo9,A01,20500000,21500000,1.0
889,homo10,A01,20500000,21500000,1.0
890,homo11,A01,20500000,21500000,1.0
891,homo12,A01,20500000,21500000,1.0
892,homo13,A01,20500000,21500000,1.0
893,homo14,A01,20500000,21500000,1.0
894,homo15,A01,20500000,21500000,0.4166666666666667
895,homo16,A01,20500000,21500000,0.2916666666666667
896,homo17,A01,20500000,21500000,0.4166666666666667
897,homo18,A01,20500000,21500000,1.0
898,homo19,A01,20500000,21500000,1.0
899,homo20,A01,20500000,21500000,1.0
900,homo21,A01,20500000,21500000,1.0
901,homo22,A01,20500000,21500000,1.0
902,homo1,A01,21000000,22000000,0.9772727272727273
903,homo2,A01,21000000,22000000,1.0
904,homo3,A01,21000000,22000000,1.0
905,homo4,A01,21000000,22000000,1.0
906,homo5,A01,21000000,22000000,1.0
907,homo6,A01,21000000,22000000,1.0
908,homo7,A01,21000000,22000000,1.0
909,homo8,A01,21000000,22000000,1.0
910,homo9,A01,21000000,22000000,1.0
911,homo10,A01,21000000,22000000,1.0
912,homo11,A01,21000000,22000000,1.0
913,homo12,A01,21000000,22000000,1.0
914,homo13,A01,21000000,22000000,1.0
915,homo14,A01,21000000,22000000,1.0
916,homo15,A01,21000000,22000000,0.6818181818181818
917,homo16,A01,21000000,22000000,0.4090909090909091
918,homo17,A01,21000000,22000000,0.6818181818181818
919,homo18,A01,21000000,22000000,1.0
920,homo19,A01,21000000,22000000,1.0
921,homo20,A01,21000000,22000000,1.0
922,homo21,A01,21000000,22000000,1.0
923,homo22,A01,21000000,22000000,1.0
924,homo1,A01,21500000,22500000,1.0
925,homo2,A01,21500000,22500000,1.0
926,homo3,A01,21500000,22500000,1.0
927,homo4,A01,21500000,22500000,1.0
928,homo5,A01,21500000,22500000,1.0
929,homo6,A01,21500000,22500000,1.0
930,homo7,A01,21500000,22500000,1.0
931,homo8,A01,21500000,22500000,1.0
932,homo9,A01,21500000,22500000,1.0
933,homo10,A01,21500000,22500000,1.0
934,homo11,A01,21500000,22500000,1.0
935,homo12,A01,21500000,22500000,1.0
936,homo13,A01,21500000,22500000,1.0
937,homo14,A01,21500000,22500000,1.0
938,homo15,A01,21500000,22500000,0.9354838709677419
939,homo16,A01,21500000,22500000,0.46774193548387094
940,homo17,A01,21500000,22500000,0.9354838709677419
941,homo18,A01,21500000,22500000,1.0
942,homo19,A01,21500000,22500000,1.0
943,homo20,A01,21500000,22500000,1.0
944,homo21,A01,21500000,22500000,1.0
945,homo22,A01,21500000,22500000,1.0
946,homo1,A01,22000000,23000000,1.0
947,homo2,A01,22000000,23000000,1.0
948,homo3,A01,22000000,23000000,1.0
949,homo4,A01,22000000,23000000,1.0
950,homo5,A01,22000000,23000000,1.0
951,homo6,A01,22000000,23000000,1.0
952,homo7,A01,22000000,23000000,1.0
953,homo8,A01,22000000,23000000,1.0
954,homo9,A01,22000000,23000000,1.0
955,homo10,A01,22000000,23000000,1.0
956,homo11,A01,22000000,23000000,1.0
957,homo12,A01,22000000,23000000,1.0
958,homo13,A01,22000000,23000000,1.0
959,homo14,A01,22000000,23000000,1.0
960,homo15,A01,22000000,23000000,0.9444444444444444
961,homo16,A01,22000000,23000000,0.4722222222222222
962,homo17,A01,22000000,23000000,0.8194444444444444
963,homo18,A01,22000000,23000000,1.0
964,homo19,A01,22000000,23000000,1.0
965,homo20,A01,22000000,23000000,1.0
966,homo21,A01,22000000,23000000,1.0
967,homo22,A01,22000000,23000000,1.0
968,homo1,A01,22500000,23500000,1.0
969,homo2,A01,22500000,23500000,1.0
970,homo3,A01,22500000,23500000,1.0
971,homo4,A01,22500000,23500000,1.0
972,homo5,A01,22500000,23500000,1.0
973,homo6,A01,22500000,23500000,1.0
974,homo7,A01,22500000,23500000,1.0
975,homo8,A01,22500000,23500000,1.0
976,homo9,A01,22500000,23500000,1.0
977,homo10,A01,22500000,23500000,1.0
978,homo11,A01,22500000,23500000,1.0
979,homo12,A01,22500000,23500000,1.0
980,homo13,A01,22500000,23500000,1.0
981,homo14,A01,22500000,23500000,1.0
982,homo15,A01,22500000,23500000,1.0
983,homo16,A01,22500000,23500000,0.5
984,homo17,A01,22500000,23500000,0.5909090909090909
985,homo18,A01,22500000,23500000,1.0
986,homo19,A01,22500000,23500000,1.0
987,homo20,A01,22500000,23500000,1.0
988,homo21,A01,22500000,23500000,1.0
989,homo22,A01,22500000,23500000,1.0
990,homo1,A01,23500000,24500000,1.0
991,homo2,A01,23500000,24500000,1.0
992,homo3,A01,23500000,24500000,1.0
993,homo4,A01,23500000,24500000,1.0
994,homo5,A01,23500000,24500000,1.0
995,homo6,A01,23500000,24500000,1.0
996,homo7,A01,23500000,24500000,1.0
997,homo8,A01,23500000,24500000,1.0
998,homo9,A01,23500000,24500000,1.0
999,homo10,A01,23500000,24500000,1.0
1000,homo11,A01,23500000,24500000,1.0
1001,homo12,A01,23500000,24500000,1.0
1002,homo13,A01,23500000,24500000,1.0
1003,homo14,A01,23500000,24500000,1.0
1004,homo15,A01,23500000,24500000,1.0
1005,homo16,A01,23500000,24500000,0.5
1006,homo17,A01,23500000,24500000,1.0
1007,homo18,A01,23500000,24500000,1.0
1008,homo19,A01,23500000,24500000,1.0
1009,homo20,A01,23500000,24500000,1.0
1010,homo21,A01,23500000,24500000,1.0
1011,homo22,A01,23500000,24500000,1.0
1012,homo1,A01,24000000,25000000,1.0
1013,homo2,A01,24000000,25000000,1.0
1014,homo3,A01,24000000,25000000,1.0
1015,homo4,A01,24000000,25000000,1.0
1016,homo5,A01,24000000,25000000,1.0
1017,homo6,A01,24000000,25000000,1.0
1018,homo7,A01,24000000,25000000,1.0
1019,homo8,A01,24000000,25000000,1.0
1020,homo9,A01,24000000,25000000,1.0
1021,homo10,A01,24000000,25000000,1.0
1022,homo11,A01,24000000,25000000,1.0
1023,homo12,A01,24000000,25000000,1.0
1024,homo13,A01,24000000,25000000,1.0
1025,homo14,A01,24000000,25000000,1.0
1026,homo15,A01,24000000,25000000,1.0
1027,homo16,A01,24000000,25000000,0.5
1028,homo17,A01,24000000,25000000,1.0
1029,homo18,A01,24000000,25000000,1.0
1030,homo19,A01,24000000,25000000,1.0
1031,homo20,A01,24000000,25000000,1.0
1032,homo21,A01,24000000,25000000,1.0
1033,homo22,A01,24000000,25000000,1.0
1034,homo1,A01,24500000,25500000,1.0
1035,homo2,A01,24500000,25500000,1.0
1036,homo3,A01,24500000,25500000,1.0
1037,homo4,A01,24500000,25500000,1.0
1038,homo5,A01,24500000,25500000,1.0
1039,homo6,A01,24500000,25500000,1.0
1040,homo7,A01,24500000,25500000,1.0
1041,homo8,A01,24500000,25500000,1.0
1042,homo9,A01,24500000,25500000,1.0
1043,homo10,A01,24500000,25500000,1.0
1044,homo11,A01,24500000,25500000,1.0
1045,homo12,A01,24500000,25500000,1.0
1046,homo13,A01,24500000,25500000,1.0
1047,homo14,A01,24500000,25500000,1.0
1048,homo15,A01,24500000,25500000,1.0
1049,homo16,A01,24500000,25500000,0.5
1050,homo17,A01,24500000,25500000,1.0
1051,homo18,A01,24500000,25500000,1.0
1052,homo19,A01,24500000,25500000,1.0
1053,homo20,A01,24500000,25500000,1.0
1054,homo21,A01,24500000,25500000,1.0
1055,homo22,A01,24500000,25500000,1.0
1056,homo1,A01,25000000,26000000,1.0
1057,homo2,A01,25000000,26000000,1.0
1058,homo3,A01,25000000,26000000,1.0
1059,homo4,A01,25000000,26000000,1.0
1060,homo5,A01,25000000,26000000,1.0
1061,homo6,A01,25000000,26000000,1.0
1062,homo7,A01,25000000,26000000,1.0
1063,homo8,A01,25000000,26000000,1.0
1064,homo9,A01,25000000,26000000,1.0
1065,homo10,A01,25000000,26000000,1.0
1066,homo11,A01,25000000,26000000,1.0
1067,homo12,A01,25000000,26000000,1.0
1068,homo13,A01,25000000,26000000,1.0
1069,homo14,A01,25000000,26000000,1.0
1070,homo15,A01,25000000,26000000,1.0
1071,homo16,A01,25000000,26000000,0.5
1072,homo17,A01,25000000,26000000,1.0
1073,homo18,A01,25000000,26000000,1.0
1074,homo19,A01,25000000,26000000,1.0
1075,homo20,A01,25000000,26000000,1.0
1076,homo21,A01,25000000,26000000,1.0
1077,homo22,A01,25000000,26000000,1.0
1078,homo1,A01,25500000,26500000,1.0
1079,homo2,A01,25500000,26500000,1.0
1080,homo3,A01,25500000,26500000,1.0
1081,homo4,A01,25500000,26500000,1.0
1082,homo5,A01,25500000,26500000,1.0
1083,homo6,A01,25500000,26500000,1.0
1084,homo7,A01,25500000,26500000,1.0
1085,homo8,A01,25500000,26500000,1.0
1086,homo9,A01,25500000,26500000,1.0
1087,homo10,A01,25500000,26500000,1.0
1088,homo11,A01,25500000,26500000,1.0
1089,homo12,A01,25500000,26500000,1.0
1090,homo13,A01,25500000,26500000,1.0
1091,homo14,A01,25500000,26500000,1.0
1092,homo15,A01,25500000,26500000,1.0
1093,homo16,A01,25500000,26500000,0.5
1094,homo17,A01,25500000,26500000,1.0
1095,homo18,A01,25500000,26500000,1.0
1096,homo19,A01,25500000,26500000,1.0
1097,homo20,A01,25500000,26500000,1.0
